	Index	root	inflection	tag	rule	reg	diff	count	each count
9233	9233	taxonomize	taxonomizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9234	9234	outpoise	outpoised	V;PST	+d	Irregular	-d	1718	856
9235	9235	lopper	loppered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9236	9236	embrothel	embrothel	V;NFIN	no change	Regular	-	2035	2008
9237	9237	reappraise	reappraises	V;3;SG;PRS	+s	Regular	-s	1842	1842
9238	9238	denarcotize	denarcotized	V;PST	+d	Irregular	-d	1718	856
9239	9239	misrepute	misreputed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9240	9240	plenish	plenishes	V;3;SG;PRS	+es	Irregular	-es	103	103
9241	9241	materialize	materialized	V;PST	+d	Irregular	-d	1718	856
9242	9242	ballyrag	ballyragging	V;V.PTCP;PRS	double spell	Irregular	-ging	17	17
9243	9243	dishallow	dishallowed	V;PST	+ed	Regular	-ed	1605	817
9244	9244	dilucidate	dilucidated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9245	9245	jury	juries	V;3;SG;PRS	y-ies	Irregular	y-ies	74	74
9246	9246	reject	reject	V;NFIN	no change	Regular	-	2035	2008
9247	9247	belate	belated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9248	9248	tong	tongs	V;3;SG;PRS	+s	Regular	-s	1842	1842
9249	9249	originate	originated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9250	9250	hellenize	hellenizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9251	9251	miskick	miskick	V;NFIN	no change	Regular	-	2035	2008
9252	9252	factor	factor	V;NFIN	no change	Regular	-	2035	2008
9253	9253	adjectivise	adjectivised	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9254	9254	slake	slakes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9255	9255	xerocopy	xerocopying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9256	9256	antisepticise	antisepticise	V;NFIN	no change	Regular	-	2035	2008
9257	9257	blowe	blowe	V;NFIN	no change	Regular	-	2035	2008
9258	9258	oversweeten	oversweetens	V;3;SG;PRS	+s	Regular	-s	1842	1842
9259	9259	macadamize	macadamizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9260	9260	debouch	debouch	V;NFIN	no change	Regular	-	2035	2008
9261	9261	proin	proined	V;PST	+ed	Regular	-ed	1605	817
9262	9262	stint	stinted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9263	9263	precook	precook	V;NFIN	no change	Regular	-	2035	2008
9264	9264	merchant	merchant	V;NFIN	no change	Regular	-	2035	2008
9265	9265	lollop	lolloping	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9266	9266	multiload	multiloading	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9267	9267	tantamount	tantamounted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9268	9268	nursemaid	nursemaid	V;NFIN	no change	Regular	-	2035	2008
9269	9269	headline	headlining	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9270	9270	degenerate	degenerated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9271	9271	minimalise	minimalised	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9272	9272	idolize	idolizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9273	9273	cojoin	cojoin	V;NFIN	no change	Regular	-	2035	2008
9274	9274	disannex	disannexes	V;3;SG;PRS	+es	Irregular	-es	103	103
9275	9275	glycolyze	glycolyzed	V;PST	+d	Irregular	-d	1718	856
9276	9276	weatherise	weatherised	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9277	9277	missionaryize	missionaryize	V;NFIN	no change	Regular	-	2035	2008
9278	9278	autorun	autoran	V;PST	special	Irregular	u-a	1	1
9279	9279	stereotype	stereotyping	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9280	9280	forsling	forsling	V;NFIN	no change	Regular	-	2035	2008
9281	9281	canter	canters	V;3;SG;PRS	+s	Regular	-s	1842	1842
9282	9282	emit	emits	V;3;SG;PRS	+s	Regular	-s	1842	1842
9283	9283	stun	stuns	V;3;SG;PRS	+s	Regular	-s	1842	1842
9284	9284	buddle	buddles	V;3;SG;PRS	+s	Regular	-s	1842	1842
9285	9285	flanker	flankers	V;3;SG;PRS	+s	Regular	-s	1842	1842
9286	9286	windsurf	windsurfed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9287	9287	swash	swash	V;NFIN	no change	Regular	-	2035	2008
9288	9288	quack	quacks	V;3;SG;PRS	+s	Regular	-s	1842	1842
9289	9289	underdelve	underdelve	V;NFIN	no change	Regular	-	2035	2008
9290	9290	deracialize	deracialize	V;NFIN	no change	Regular	-	2035	2008
9291	9291	abacinate	abacinated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9292	9292	surpay	surpaid	V;PST	special	Irregular	y-id	10	6
9293	9293	empowre	empowre	V;NFIN	no change	Regular	-	2035	2008
9294	9294	tolash	tolashing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9295	9295	cruise	cruise	V;NFIN	no change	Regular	-	2035	2008
9296	9296	derender	derendered	V;PST	+ed	Regular	-ed	1605	817
9297	9297	powershift	powershift	V;NFIN	no change	Regular	-	2035	2008
9298	9298	enravish	enravished	V;PST	+ed	Regular	-ed	1605	817
9299	9299	cathect	cathecting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9300	9300	enhalo	enhaloed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9301	9301	coactivate	coactivated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9302	9302	bewile	bewiled	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9303	9303	gambol	gambolled	V;V.PTCP;PST	double spell	Irregular	-led	47	27
9304	9304	logroll	logrolls	V;3;SG;PRS	+s	Regular	-s	1842	1842
9305	9305	cross-train	cross-training	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9306	9306	roffle	roffled	V;PST	+d	Irregular	-d	1718	856
9307	9307	inquinate	inquinated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9308	9308	discept	discepted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9309	9309	moblog	moblog	V;NFIN	no change	Regular	-	2035	2008
9310	9310	counterargue	counterargues	V;3;SG;PRS	+s	Regular	-s	1842	1842
9311	9311	mislike	misliking	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9312	9312	desensitise	desensitise	V;NFIN	no change	Regular	-	2035	2008
9313	9313	agglutinate	agglutinate	V;NFIN	no change	Regular	-	2035	2008
9314	9314	underexaggerate	underexaggerating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9315	9315	unmove	unmove	V;NFIN	no change	Regular	-	2035	2008
9316	9316	belight	belight	V;NFIN	no change	Regular	-	2035	2008
9317	9317	bebusy	bebusy	V;NFIN	no change	Regular	-	2035	2008
9318	9318	overload	overloaded	V;PST	+ed	Regular	-ed	1605	817
9319	9319	besteer	besteered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9320	9320	foredetermine	foredetermine	V;NFIN	no change	Regular	-	2035	2008
9321	9321	heckle	heckle	V;NFIN	no change	Regular	-	2035	2008
9322	9322	uphoist	uphoisted	V;PST	+ed	Regular	-ed	1605	817
9323	9323	unspit	unspits	V;3;SG;PRS	+s	Regular	-s	1842	1842
9324	9324	premix	premixing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9325	9325	crush	crush	V;NFIN	no change	Regular	-	2035	2008
9326	9326	whoost	whoosts	V;3;SG;PRS	+s	Regular	-s	1842	1842
9327	9327	mele	meled	V;PST	+d	Irregular	-d	1718	856
9328	9328	croup	croups	V;3;SG;PRS	+s	Regular	-s	1842	1842
9329	9329	graft	grafts	V;3;SG;PRS	+s	Regular	-s	1842	1842
9330	9330	rotoscope	rotoscoped	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9331	9331	fishify	fishified	V;PST	y-ied	Irregular	y-ied	145	79
9332	9332	fon	fon	V;NFIN	no change	Regular	-	2035	2008
9333	9333	glour	glour	V;NFIN	no change	Regular	-	2035	2008
9334	9334	securitise	securitise	V;NFIN	no change	Regular	-	2035	2008
9335	9335	reblast	reblasts	V;3;SG;PRS	+s	Regular	-s	1842	1842
9336	9336	epitomise	epitomised	V;PST	+d	Irregular	-d	1718	856
9337	9337	declare	declares	V;3;SG;PRS	+s	Regular	-s	1842	1842
9338	9338	commeasure	commeasuring	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9339	9339	beshoe	beshoed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9340	9340	spruce	spruces	V;3;SG;PRS	+s	Regular	-s	1842	1842
9341	9341	wad	wadding	V;V.PTCP;PRS	double spell	Irregular	-ding	6	6
9342	9342	begin	begin	V;NFIN	no change	Regular	-	2035	2008
9343	9343	recopyright	recopyrights	V;3;SG;PRS	+s	Regular	-s	1842	1842
9344	9344	bepearl	bepearled	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9345	9345	transmat	transmat	V;NFIN	no change	Regular	-	2035	2008
9346	9346	superglue	superglues	V;3;SG;PRS	+s	Regular	-s	1842	1842
9347	9347	backread	backread	V;PST	no change	Irregular	-	2035	14
9348	9348	profuse	profused	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9349	9349	behoney	behoney	V;NFIN	no change	Regular	-	2035	2008
9350	9350	reinterview	reinterviewed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9351	9351	inearth	inearthing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9352	9352	vittle	vittled	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9353	9353	superintend	superintends	V;3;SG;PRS	+s	Regular	-s	1842	1842
9354	9354	joist	joist	V;NFIN	no change	Regular	-	2035	2008
9355	9355	portcullis	portcullis	V;NFIN	no change	Regular	-	2035	2008
9356	9356	skirr	skirred	V;PST	+ed	Regular	-ed	1605	817
9357	9357	femininize	femininized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9358	9358	snot	snot	V;NFIN	no change	Regular	-	2035	2008
9359	9359	cypher	cyphering	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9360	9360	bepearl	bepearls	V;3;SG;PRS	+s	Regular	-s	1842	1842
9361	9361	team	team	V;NFIN	no change	Regular	-	2035	2008
9362	9362	cannon	cannoned	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9363	9363	quadruple	quadruples	V;3;SG;PRS	+s	Regular	-s	1842	1842
9364	9364	buck	bucked	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9365	9365	multipost	multiposted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9366	9366	fianchetto	fianchettoed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9367	9367	burglarize	burglarizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9368	9368	chilltime	chilltime	V;NFIN	no change	Regular	-	2035	2008
9369	9369	straphang	straphung	V;V.PTCP;PST	special	Irregular	a-u	1	1
9370	9370	perscopate	perscopate	V;NFIN	no change	Regular	-	2035	2008
9371	9371	aggrate	aggrate	V;NFIN	no change	Regular	-	2035	2008
9372	9372	disemvowel	disemvowelling	V;V.PTCP;PRS	double spell	Irregular	-ling	20	20
9373	9373	deunionise	deunionising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9374	9374	pre-arrange	pre-arranging	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9375	9375	deubiquitinate	deubiquitinated	V;PST	+d	Irregular	-d	1718	856
9376	9376	scribe	scribed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9377	9377	geotarget	geotargeted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9378	9378	submeter	submeters	V;3;SG;PRS	+s	Regular	-s	1842	1842
9379	9379	overshare	overshare	V;NFIN	no change	Regular	-	2035	2008
9380	9380	subgroup	subgrouped	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9381	9381	pre-empt	pre-empting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9382	9382	clothespin	clothespinned	V;PST	double spell	Irregular	-ned	20	12
9383	9383	abash	abashed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9384	9384	papyrograph	papyrographed	V;PST	+ed	Regular	-ed	1605	817
9385	9385	recompose	recompose	V;NFIN	no change	Regular	-	2035	2008
9386	9386	stammer	stammer	V;NFIN	no change	Regular	-	2035	2008
9387	9387	copyleft	copylefted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9388	9388	carpet	carpeting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9389	9389	spitball	spitball	V;NFIN	no change	Regular	-	2035	2008
9390	9390	premonstrate	premonstrated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9391	9391	antisymmetrize	antisymmetrize	V;NFIN	no change	Regular	-	2035	2008
9392	9392	denormalise	denormalises	V;3;SG;PRS	+s	Regular	-s	1842	1842
9393	9393	dissert	dissert	V;NFIN	no change	Regular	-	2035	2008
9394	9394	clank	clanks	V;3;SG;PRS	+s	Regular	-s	1842	1842
9395	9395	woold	woolding	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9396	9396	abraid	abraids	V;3;SG;PRS	+s	Regular	-s	1842	1842
9397	9397	zap	zapping	V;V.PTCP;PRS	double spell	Irregular	-ping	30	30
9398	9398	prævaricate	prævaricate	V;NFIN	no change	Regular	-	2035	2008
9399	9399	jitterbug	jitterbugged	V;V.PTCP;PST	double spell	Irregular	-ged	40	22
9400	9400	sull	sulled	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9401	9401	outstride	outstrode	V;PST	special	Irregular	i-o	15	12
9402	9402	recaulk	recaulks	V;3;SG;PRS	+s	Regular	-s	1842	1842
9403	9403	deallocate	deallocated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9404	9404	enstrew	enstrews	V;3;SG;PRS	+s	Regular	-s	1842	1842
9405	9405	nickel	nickeled	V;PST	+ed	Regular	-ed	1605	817
9406	9406	metempsychose	metempsychosing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9407	9407	cordialize	cordializes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9408	9408	snirtle	snirtles	V;3;SG;PRS	+s	Regular	-s	1842	1842
9409	9409	neaten	neatening	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9410	9410	precept	precepted	V;PST	+ed	Regular	-ed	1605	817
9411	9411	peece	peeces	V;3;SG;PRS	+s	Regular	-s	1842	1842
9412	9412	curtsey	curtsying	V;V.PTCP;PRS	special	Irregular	ey-ying	1	1
9413	9413	abelianize	abelianize	V;NFIN	no change	Regular	-	2035	2008
9414	9414	blackline	blacklines	V;3;SG;PRS	+s	Regular	-s	1842	1842
9415	9415	herborize	herborize	V;NFIN	no change	Regular	-	2035	2008
9416	9416	theocratize	theocratized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9417	9417	pre-empt	pre-empt	V;NFIN	no change	Regular	-	2035	2008
9418	9418	harmonise	harmonising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9419	9419	milepost	milepost	V;NFIN	no change	Regular	-	2035	2008
9420	9420	collateralize	collateralize	V;NFIN	no change	Regular	-	2035	2008
9421	9421	newfurnish	newfurnish	V;NFIN	no change	Regular	-	2035	2008
9422	9422	terrace	terraced	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9423	9423	sizzle	sizzled	V;PST	+d	Irregular	-d	1718	856
9424	9424	thimblerig	thimblerigs	V;3;SG;PRS	+s	Regular	-s	1842	1842
9425	9425	crane	cranes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9426	9426	unformat	unformatting	V;V.PTCP;PRS	double spell	Irregular	-ting	38	38
9427	9427	reshrink	reshrink	V;NFIN	no change	Regular	-	2035	2008
9428	9428	forearm	forearmed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9429	9429	startscum	startscums	V;3;SG;PRS	+s	Regular	-s	1842	1842
9430	9430	germanify	germanified	V;PST	y-ied	Irregular	y-ied	145	79
9431	9431	disclout	disclouting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9432	9432	unsee	unsaw	V;PST	special	Irregular	ee-aw	1	1
9433	9433	hallelujah	hallelujah	V;NFIN	no change	Regular	-	2035	2008
9434	9434	tarmacadam	tarmacadam	V;NFIN	no change	Regular	-	2035	2008
9435	9435	trepan	trepanned	V;PST	double spell	Irregular	-ned	20	12
9436	9436	underbill	underbilled	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9437	9437	grab	grabbing	V;V.PTCP;PRS	double spell	Irregular	-bing	13	13
9438	9438	trifallow	trifallows	V;3;SG;PRS	+s	Regular	-s	1842	1842
9439	9439	repopularise	repopularise	V;NFIN	no change	Regular	-	2035	2008
9440	9440	relabel	relabel	V;NFIN	no change	Regular	-	2035	2008
9441	9441	retire	retire	V;NFIN	no change	Regular	-	2035	2008
9442	9442	hospitalise	hospitalises	V;3;SG;PRS	+s	Regular	-s	1842	1842
9443	9443	genitalize	genitalizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9444	9444	forbode	forboded	V;PST	+d	Irregular	-d	1718	856
9445	9445	perturbate	perturbates	V;3;SG;PRS	+s	Regular	-s	1842	1842
9446	9446	disposition	dispositions	V;3;SG;PRS	+s	Regular	-s	1842	1842
9447	9447	astroturf	astroturfs	V;3;SG;PRS	+s	Regular	-s	1842	1842
9448	9448	rediscover	rediscovered	V;PST	+ed	Regular	-ed	1605	817
9449	9449	martialize	martializes	V;3;SG;PRS	+s	Regular	-s	1842	1842
9450	9450	outpoise	outpoised	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9451	9451	proofread	proofreading	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9452	9452	outbrave	outbraving	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9453	9453	geotag	geotags	V;3;SG;PRS	+s	Regular	-s	1842	1842
9454	9454	frenzy	frenzy	V;NFIN	no change	Regular	-	2035	2008
9455	9455	meed	meeding	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9456	9456	comarket	comarket	V;NFIN	no change	Regular	-	2035	2008
9457	9457	elenchize	elenchized	V;PST	+d	Irregular	-d	1718	856
9458	9458	spraypaint	spraypaints	V;3;SG;PRS	+s	Regular	-s	1842	1842
9459	9459	bide	bode	V;PST	special	Irregular	i-o	15	12
9460	9460	understudy	understudy	V;NFIN	no change	Regular	-	2035	2008
9461	9461	precalculate	precalculate	V;NFIN	no change	Regular	-	2035	2008
9462	9462	loff	loffing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9463	9463	imagin	imagins	V;3;SG;PRS	+s	Regular	-s	1842	1842
9464	9464	platform	platformed	V;PST	+ed	Regular	-ed	1605	817
9465	9465	hashtag	hashtags	V;3;SG;PRS	+s	Regular	-s	1842	1842
9466	9466	postscore	postscored	V;PST	+d	Irregular	-d	1718	856
9467	9467	palatalize	palatalized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9468	9468	yak	yak	V;NFIN	no change	Regular	-	2035	2008
9469	9469	jilt	jilted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9470	9470	ellipt	ellipted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9471	9471	envoke	envoke	V;NFIN	no change	Regular	-	2035	2008
9472	9472	unpeg	unpeg	V;NFIN	no change	Regular	-	2035	2008
9473	9473	conflagrate	conflagrated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9474	9474	reread	reread	V;NFIN	no change	Regular	-	2035	2008
9475	9475	bescreen	bescreen	V;NFIN	no change	Regular	-	2035	2008
9476	9476	resegregrate	resegregated	V;PST	special	Irregular	rate-ated	1	1
9477	9477	despotize	despotized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9478	9478	mussitate	mussitate	V;NFIN	no change	Regular	-	2035	2008
9479	9479	plant	planted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9480	9480	depathologize	depathologized	V;PST	+d	Irregular	-d	1718	856
9481	9481	auscultate	auscultate	V;NFIN	no change	Regular	-	2035	2008
9482	9482	fordo	fordoing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9483	9483	misdefine	misdefined	V;PST	+d	Irregular	-d	1718	856
9484	9484	exemplifie	exemplified	V;PST	+d	Irregular	-d	1718	856
9485	9485	repressurize	repressurized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9486	9486	gloar	gloared	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9487	9487	syllogize	syllogized	V;PST	+d	Irregular	-d	1718	856
9488	9488	desumoylate	desumoylates	V;3;SG;PRS	+s	Regular	-s	1842	1842
9489	9489	etherealize	etherealized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9490	9490	foretell	foretold	V;PST	special	Irregular	el-od	7	3
9491	9491	retighten	retightens	V;3;SG;PRS	+s	Regular	-s	1842	1842
9492	9492	bewilder	bewildered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9493	9493	syphon	syphons	V;3;SG;PRS	+s	Regular	-s	1842	1842
9494	9494	germanify	germanifies	V;3;SG;PRS	y-ies	Irregular	y-ies	74	74
9495	9495	preform	preforms	V;3;SG;PRS	+s	Regular	-s	1842	1842
9496	9496	dry-clean	dry-cleans	V;3;SG;PRS	+s	Regular	-s	1842	1842
9497	9497	obstetricate	obstetricate	V;NFIN	no change	Regular	-	2035	2008
9498	9498	prettyprint	prettyprints	V;3;SG;PRS	+s	Regular	-s	1842	1842
9499	9499	mystify	mystified	V;V.PTCP;PST	y-ied	Irregular	y-ied	145	66
9500	9500	constellate	constellated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9501	9501	mistime	mistimed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9502	9502	resocialize	resocialized	V;PST	+d	Irregular	-d	1718	856
9503	9503	skiff	skiffing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9504	9504	propagandize	propagandize	V;NFIN	no change	Regular	-	2035	2008
9505	9505	disnaturalize	disnaturalize	V;NFIN	no change	Regular	-	2035	2008
9506	9506	systematize	systematized	V;PST	+d	Irregular	-d	1718	856
9507	9507	hate	hate	V;NFIN	no change	Regular	-	2035	2008
9508	9508	delate	delating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9509	9509	scetch	scetched	V;PST	+ed	Regular	-ed	1605	817
9510	9510	sporterize	sporterized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9511	9511	foul	foul	V;NFIN	no change	Regular	-	2035	2008
9512	9512	honeyfuggle	honeyfuggled	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9513	9513	revolutionalize	revolutionalized	V;PST	+d	Irregular	-d	1718	856
9514	9514	whitesplain	whitesplained	V;PST	+ed	Regular	-ed	1605	817
9515	9515	sexplore	sexplored	V;PST	+d	Irregular	-d	1718	856
9516	9516	chastise	chastises	V;3;SG;PRS	+s	Regular	-s	1842	1842
9517	9517	alegge	alegged	V;PST	+d	Irregular	-d	1718	856
9518	9518	heliski	heliskied	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9519	9519	interanimate	interanimates	V;3;SG;PRS	+s	Regular	-s	1842	1842
9520	9520	enarch	enarches	V;3;SG;PRS	+es	Irregular	-es	103	103
9521	9521	sulfur	sulfur	V;NFIN	no change	Regular	-	2035	2008
9522	9522	copay	copaid	V;PST	special	Irregular	y-id	10	6
9523	9523	envenime	enveniming	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9524	9524	unsub	unsub	V;NFIN	no change	Regular	-	2035	2008
9525	9525	outstrike	outstriking	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9526	9526	prearrange	prearranged	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9527	9527	encanker	encankers	V;3;SG;PRS	+s	Regular	-s	1842	1842
9528	9528	beal	beal	V;NFIN	no change	Regular	-	2035	2008
9529	9529	stealth-tax	stealth-tax	V;NFIN	no change	Regular	-	2035	2008
9530	9530	microsoftify	microsoftifies	V;3;SG;PRS	y-ies	Irregular	y-ies	74	74
9531	9531	persecute	persecuted	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9532	9532	confront	confronts	V;3;SG;PRS	+s	Regular	-s	1842	1842
9533	9533	misimprint	misimprint	V;NFIN	no change	Regular	-	2035	2008
9534	9534	recluster	reclustered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9535	9535	refuse	refuses	V;3;SG;PRS	+s	Regular	-s	1842	1842
9536	9536	sashay	sashays	V;3;SG;PRS	+s	Regular	-s	1842	1842
9537	9537	stink	stunk	V;PST	special	Irregular	i-u	17	6
9538	9538	enclave	enclaved	V;PST	+d	Irregular	-d	1718	856
9539	9539	kerrang	kerrang	V;NFIN	no change	Regular	-	2035	2008
9540	9540	denote	denoting	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9541	9541	splosh	sploshed	V;PST	+ed	Regular	-ed	1605	817
9542	9542	disguise	disguise	V;NFIN	no change	Regular	-	2035	2008
9543	9543	ultracrepidate	ultracrepidate	V;NFIN	no change	Regular	-	2035	2008
9544	9544	gladiate	gladiated	V;PST	+d	Irregular	-d	1718	856
9545	9545	stampede	stampeded	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9546	9546	sandpaper	sandpapered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9547	9547	fyle	fyling	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9548	9548	hick	hicking	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
9549	9549	cyberattack	cyberattacks	V;3;SG;PRS	+s	Regular	-s	1842	1842
9550	9550	express	expressed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9551	9551	prefill	prefilled	V;PST	+ed	Regular	-ed	1605	817
9552	9552	signalise	signalised	V;PST	+d	Irregular	-d	1718	856
9553	9553	misaddress	misaddress	V;NFIN	no change	Regular	-	2035	2008
9554	9554	disbud	disbudded	V;PST	double spell	Irregular	-ded	20	9
9555	9555	prenotify	prenotified	V;V.PTCP;PST	y-ied	Irregular	y-ied	145	66
9556	9556	overtip	overtip	V;NFIN	no change	Regular	-	2035	2008
9557	9557	forharden	forharden	V;NFIN	no change	Regular	-	2035	2008
9558	9558	sopite	sopited	V;V.PTCP;PST	+d	Irregular	-d	1718	862
9559	9559	dominate	dominates	V;3;SG;PRS	+s	Regular	-s	1842	1842
9560	9560	warish	warishes	V;3;SG;PRS	+es	Irregular	-es	103	103
9561	9561	adze	adzing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
9562	9562	copurify	copurified	V;PST	y-ied	Irregular	y-ied	145	79
9563	9563	royster	roystered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
9564	9564	extimulate	extimulated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
